_id,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
6843fa227fe66773fab34569,"Orange Juice","Beverages",259,48.2,54.2,48.3,8,38.7,998,85,"Snack",491
6843fa227fe66773fab3456a,"Popcorn","Snacks",284,36.8,47.4,2,0.8,35.4,251,269,"Dinner",523
6843fa227fe66773fab3456b,"Grapes","Fruits",535,46.1,45,40.5,7.5,19,592,147,"Breakfast",167
6843fa227fe66773fab3456c,"Milk","Dairy",461,15.2,68,23.3,0.9,49.7,106,275,"Breakfast",222
6843fa227fe66773fab3456d,"Apple","Fruits",515,27,72.6,28,7.9,7.2,135,243,"Lunch",548
6843fa227fe66773fab3456e,"Coffee","Beverages",469,32.6,46.9,31.7,3.9,15.4,922,69,"Snack",838
6843fa227fe66773fab3456f,"Butter","Dairy",379,37.8,99,37.7,4.4,43,668,53,"Dinner",387
6843fa227fe66773fab34570,"Chips","Snacks",234,3.9,89.2,23.4,7,3.3,317,180,"Lunch",640
6843fa227fe66773fab34571,"Broccoli","Vegetables",203,11.2,47.6,21.8,7.5,14.1,953,37,"Snack",383
6843fa227fe66773fab34572,"Orange Juice","Beverages",557,22.3,16.5,49.7,3.2,24.6,688,278,"Breakfast",405
6843fa227fe66773fab34573,"Beef Steak","Meat",262,11.3,5.4,35.1,4.1,43.9,786,286,"Lunch",412
6843fa227fe66773fab34574,"Beef Steak","Meat",415,23.4,42,2.8,0.8,21,347,46,"Breakfast",300
6843fa227fe66773fab34575,"Grapes","Fruits",518,1.8,72.4,28.6,4.5,11.3,798,253,"Dinner",477
6843fa227fe66773fab34576,"Carrot","Vegetables",101,28.8,17.8,16.3,1.6,29.8,220,152,"Breakfast",676
6843fa227fe66773fab34577,"Pork Chop","Meat",308,25.4,10.5,31.8,1.3,4.4,772,291,"Breakfast",835
6843fa227fe66773fab34578,"Cookies","Snacks",584,2.9,57.6,15.7,1.4,25.5,627,139,"Breakfast",398
6843fa227fe66773fab34579,"Broccoli","Vegetables",560,43.9,85.9,44.1,1.2,43.4,628,95,"Dinner",917
6843fa227fe66773fab3457a,"Pasta","Grains",53,37.2,81.3,18.9,7.6,23.9,738,138,"Breakfast",483
6843fa227fe66773fab3457b,"Popcorn","Snacks",359,18.8,86.9,13.8,3.1,37.6,137,143,"Breakfast",291
6843fa227fe66773fab3457c,"Orange Juice","Beverages",233,25.3,11.3,17,3.4,9.3,601,87,"Dinner",426
6843fa227fe66773fab3457d,"Quinoa","Grains",300,37.3,59.7,33.5,5.5,14.2,96,113,"Lunch",652
6843fa227fe66773fab3457e,"Chips","Snacks",533,28.6,23.7,19.6,6.3,47.6,201,228,"Breakfast",470
6843fa227fe66773fab3457f,"Paneer","Dairy",315,36,54.6,1.8,5.4,26.7,673,227,"Snack",247
6843fa227fe66773fab34580,"Banana","Fruits",123,40.9,56.8,13.6,4.9,3,589,167,"Dinner",740
6843fa227fe66773fab34581,"Chips","Snacks",149,47.5,9.1,3.6,0.1,23.6,276,172,"Lunch",478
6843fa227fe66773fab34582,"Butter","Dairy",239,13.5,87.5,29.5,5.9,47.7,789,209,"Snack",649
6843fa227fe66773fab34583,"Carrot","Vegetables",72,11.7,98,47.3,6.1,34.1,851,254,"Breakfast",887
6843fa227fe66773fab34584,"Bread","Grains",577,24.1,89,32.5,6.8,4.5,640,14,"Snack",575
6843fa227fe66773fab34585,"Salmon","Meat",484,13.5,24.1,7.8,5.7,49.9,941,281,"Dinner",536
6843fa227fe66773fab34586,"Carrot","Vegetables",399,9.3,75.6,13.2,9.4,32.7,808,56,"Dinner",132
6843fa227fe66773fab34587,"Broccoli","Vegetables",480,27.5,84.3,40.4,3.1,9.4,581,233,"Snack",505
6843fa227fe66773fab34588,"Chocolate","Snacks",204,29.9,77.1,41.7,7.5,18.4,739,128,"Dinner",585
6843fa227fe66773fab34589,"Orange Juice","Beverages",292,20.8,27.2,48.4,3.7,46.9,195,6,"Dinner",379
6843fa227fe66773fab3458a,"Potato","Vegetables",220,20.3,66.6,35.5,3.9,34.4,506,124,"Snack",188
6843fa227fe66773fab3458b,"Nuts","Snacks",292,29.2,71.3,31.5,5.3,6.2,447,298,"Breakfast",223
6843fa227fe66773fab3458c,"Salmon","Meat",207,31.8,64.7,14,9,8.6,349,230,"Dinner",543
6843fa227fe66773fab3458d,"Popcorn","Snacks",325,24.8,51.4,40.8,5.1,39,639,273,"Breakfast",919
6843fa227fe66773fab3458e,"Eggs","Meat",127,19.5,16.6,11.1,0.2,40.3,47,123,"Breakfast",429
6843fa227fe66773fab3458f,"Paneer","Dairy",185,5,35.8,39.5,5.3,4.5,316,289,"Lunch",732
6843fa227fe66773fab34590,"Yogurt","Dairy",351,37.7,74,13.8,9.4,17.4,221,40,"Breakfast",471
6843fa227fe66773fab34591,"Rice","Grains",537,45.1,19.9,31.2,7.7,46.5,732,10,"Snack",462
6843fa227fe66773fab34592,"Orange Juice","Beverages",460,37,55.6,11.4,6.6,0.5,539,77,"Breakfast",801
6843fa227fe66773fab34593,"Yogurt","Dairy",98,23.8,44.6,44.4,2.6,14.2,228,141,"Dinner",761
6843fa227fe66773fab34594,"Chips","Snacks",535,43.2,86.8,46.8,2.8,38.3,991,230,"Lunch",324
6843fa227fe66773fab34595,"Pork Chop","Meat",322,5.3,30.5,25.8,8.7,8.4,470,250,"Lunch",547
6843fa227fe66773fab34596,"Pork Chop","Meat",118,4.2,47.2,5.1,4.3,47.5,713,227,"Snack",692
6843fa227fe66773fab34597,"Carrot","Vegetables",78,5.8,85.9,19.8,1.6,31.4,584,9,"Breakfast",539
6843fa227fe66773fab34598,"Coffee","Beverages",319,34.7,95.9,39.5,2.9,19.1,339,111,"Dinner",953
6843fa227fe66773fab34599,"Rice","Grains",400,35.4,75.3,46.6,7.9,4.2,163,110,"Lunch",612
6843fa227fe66773fab3459a,"Grapes","Fruits",442,15.4,46.9,44.5,8.7,46.2,827,230,"Dinner",458
6843fa227fe66773fab3459b,"Pasta","Grains",116,40.8,73.3,29.5,4.3,49.2,44,232,"Dinner",335
6843fa227fe66773fab3459c,"Strawberry","Fruits",181,43,30.5,13.4,7.4,10.5,449,111,"Breakfast",106
6843fa227fe66773fab3459d,"Tomato","Vegetables",380,21.8,51.2,34,5.7,29.5,191,286,"Snack",338
6843fa227fe66773fab3459e,"Oats","Grains",318,33.9,86.1,13.2,0.3,13.8,807,151,"Lunch",426
6843fa227fe66773fab3459f,"Grapes","Fruits",496,12.7,85.3,43.6,7.4,48.9,884,12,"Dinner",784
6843fa227fe66773fab345a0,"Popcorn","Snacks",110,19.9,50.7,19.4,7,45.7,152,19,"Lunch",651
6843fa227fe66773fab345a1,"Orange","Fruits",517,30.2,72.9,46.3,2.9,1.9,325,263,"Lunch",493
6843fa227fe66773fab345a2,"Chicken Breast","Meat",469,35.5,34.6,33.9,0.5,18,268,258,"Breakfast",503
6843fa227fe66773fab345a3,"Bread","Grains",294,44,5.9,46.6,7.4,5.9,872,167,"Lunch",513
6843fa227fe66773fab345a4,"Green Tea","Beverages",524,47.3,67.5,20.3,3.4,25.8,996,119,"Breakfast",505
6843fa227fe66773fab345a5,"Cookies","Snacks",220,29.2,42.8,11.4,7.9,17.8,220,223,"Breakfast",500
6843fa227fe66773fab345a6,"Quinoa","Grains",172,42.8,18.4,19.4,8.7,36.4,498,291,"Breakfast",296
6843fa227fe66773fab345a7,"Orange Juice","Beverages",184,6.7,73.5,8.8,7.3,34.7,929,14,"Breakfast",520
6843fa227fe66773fab345a8,"Spinach","Vegetables",54,19.6,51.9,23.7,5.6,2,444,79,"Dinner",604
6843fa227fe66773fab345a9,"Pork Chop","Meat",139,44.8,32.1,10.8,0.6,27.3,169,263,"Snack",282
6843fa227fe66773fab345aa,"Carrot","Vegetables",157,30.8,13.9,24.8,4.5,17.6,787,45,"Breakfast",462
6843fa227fe66773fab345ab,"Milkshake","Beverages",461,2,44.3,47.9,2.3,47.7,458,128,"Dinner",636
6843fa227fe66773fab345ac,"Beef Steak","Meat",442,21.5,31.7,9.3,4.7,5.2,128,161,"Dinner",535
6843fa227fe66773fab345ad,"Paneer","Dairy",168,35.2,56.1,34.3,2.8,6.4,810,251,"Snack",420
6843fa227fe66773fab345ae,"Grapes","Fruits",389,27.7,74.6,11,1,14.1,808,48,"Lunch",492
6843fa227fe66773fab345af,"Salmon","Meat",73,42.4,8.4,2.5,3.6,13.8,252,157,"Lunch",813
6843fa227fe66773fab345b0,"Carrot","Vegetables",161,3.9,70.8,48.5,5.4,41.7,16,133,"Dinner",738
6843fa227fe66773fab345b1,"Rice","Grains",460,47.1,62.2,37.8,9.9,9.2,486,248,"Snack",403
6843fa227fe66773fab345b2,"Rice","Grains",500,24.1,35.9,43.2,6.6,0.7,811,201,"Breakfast",590
6843fa227fe66773fab345b3,"Paneer","Dairy",402,18,71.3,27.3,6.7,34.2,427,103,"Breakfast",366
6843fa227fe66773fab345b4,"Bread","Grains",130,26.9,69.9,42.2,5.7,40,89,4,"Breakfast",553
6843fa227fe66773fab345b5,"Pasta","Grains",531,46.6,61.6,2,6.6,47,380,220,"Snack",994
6843fa227fe66773fab345b6,"Chocolate","Snacks",413,50,67,20.4,1.2,41.1,594,237,"Snack",323
6843fa227fe66773fab345b7,"Chicken Breast","Meat",535,43.9,38.1,33.9,7.1,47.3,40,4,"Dinner",566
6843fa227fe66773fab345b8,"Rice","Grains",273,21.3,94.3,41.6,5.4,25.4,118,288,"Breakfast",647
6843fa227fe66773fab345b9,"Chips","Snacks",165,36.3,87.9,9,6.5,32.8,831,249,"Snack",267
6843fa227fe66773fab345ba,"Grapes","Fruits",346,21.1,74.5,20,3.7,11.8,434,88,"Lunch",356
6843fa227fe66773fab345bb,"Banana","Fruits",493,1.5,93,5.1,0.6,21.9,424,141,"Lunch",567
6843fa227fe66773fab345bc,"Water","Beverages",389,26.5,86.2,29.2,0.5,37,773,70,"Dinner",718
6843fa227fe66773fab345bd,"Orange","Fruits",591,16.6,63.5,44,2.6,22.4,157,106,"Snack",143
6843fa227fe66773fab345be,"Paneer","Dairy",533,13.2,72.5,20.4,8.2,2.7,396,7,"Lunch",928
6843fa227fe66773fab345bf,"Milk","Dairy",454,47,7.6,13.7,1,22.8,615,256,"Lunch",513
6843fa227fe66773fab345c0,"Cheese","Dairy",256,42.1,53.1,47.4,3,46.8,446,252,"Dinner",205
6843fa227fe66773fab345c1,"Chocolate","Snacks",385,12.9,74.6,26.8,3.2,16.7,844,55,"Breakfast",114
6843fa227fe66773fab345c2,"Pork Chop","Meat",121,41,38.2,15,8.3,4.9,743,170,"Breakfast",301
6843fa227fe66773fab345c3,"Chocolate","Snacks",556,11.2,18.1,43,8.9,7.2,539,142,"Dinner",565
6843fa227fe66773fab345c4,"Banana","Fruits",213,46,88.8,32.3,0.1,12.3,824,198,"Breakfast",440
6843fa227fe66773fab345c5,"Chicken Breast","Meat",230,30.5,51,9.9,1.7,8.2,348,167,"Dinner",640
6843fa227fe66773fab345c6,"Spinach","Vegetables",82,39.7,38.8,11.6,0.8,12.7,247,220,"Dinner",698
6843fa227fe66773fab345c7,"Chicken Breast","Meat",140,30.3,21.4,29,5.9,7.2,210,106,"Snack",805
6843fa227fe66773fab345c8,"Eggs","Meat",594,19.3,72.7,33.4,1.4,21.6,708,209,"Lunch",818
6843fa227fe66773fab345c9,"Chips","Snacks",240,40.6,74.7,4.3,5.1,47.6,249,232,"Snack",926
6843fa227fe66773fab345ca,"Pasta","Grains",426,23,7,46.5,5.8,27,673,203,"Breakfast",726
6843fa227fe66773fab345cb,"Cookies","Snacks",495,29.6,44.2,49.8,4.2,7.7,777,221,"Lunch",371
6843fa227fe66773fab345cc,"Tomato","Vegetables",104,2.4,72.5,28,7.4,30.4,101,105,"Lunch",395
6843fa227fe66773fab345cd,"Green Tea","Beverages",537,37.7,24.3,25.8,3.1,33,351,166,"Breakfast",127
6843fa227fe66773fab345ce,"Potato","Vegetables",403,34.8,93.8,38.1,3.6,36.7,162,83,"Snack",294
6843fa227fe66773fab345cf,"Banana","Fruits",91,48.5,76.1,38.6,7.6,14.5,535,153,"Dinner",327
6843fa227fe66773fab345d0,"Green Tea","Beverages",84,29.4,67.4,21.2,4.7,25.1,380,175,"Snack",395
6843fa227fe66773fab345d1,"Chips","Snacks",301,5.4,23.3,13.5,7.1,19,643,133,"Snack",835
6843fa227fe66773fab345d2,"Popcorn","Snacks",556,37.3,23.9,36.7,8.2,20.5,518,154,"Dinner",505
6843fa227fe66773fab345d3,"Bread","Grains",53,38.3,93.5,2.7,0,47.8,741,199,"Breakfast",478
6843fa227fe66773fab345d4,"Yogurt","Dairy",158,40.8,69,44,2.6,38.1,293,109,"Snack",966
6843fa227fe66773fab345d5,"Popcorn","Snacks",124,19,42.5,10.7,6.6,39,239,169,"Dinner",808
6843fa227fe66773fab345d6,"Rice","Grains",565,44.4,64.9,44.5,4.6,48.7,255,201,"Lunch",374
6843fa227fe66773fab345d7,"Cheese","Dairy",75,12,51.4,44.4,4.9,45.6,253,152,"Dinner",449
6843fa227fe66773fab345d8,"Green Tea","Beverages",337,29.6,57.4,27.8,2,0.4,578,121,"Snack",648
6843fa227fe66773fab345d9,"Yogurt","Dairy",77,33,69.5,4.2,3.1,1,319,247,"Snack",103
6843fa227fe66773fab345da,"Quinoa","Grains",430,12.8,17.7,47.7,6.4,41.4,212,160,"Snack",844
6843fa227fe66773fab345db,"Milk","Dairy",62,42.3,35.2,12.1,0.1,3.4,392,149,"Snack",681
6843fa227fe66773fab345dc,"Chocolate","Snacks",348,33.9,5.7,20.6,9.4,12.3,2,39,"Lunch",389
6843fa227fe66773fab345dd,"Pasta","Grains",318,46.9,83.7,1.4,5.5,4.4,435,73,"Snack",526
6843fa227fe66773fab345de,"Grapes","Fruits",437,46.2,39.6,46.9,1,39,274,48,"Dinner",919
6843fa227fe66773fab345df,"Bread","Grains",457,2.8,92.7,25.4,1.9,5.7,323,154,"Snack",599
6843fa227fe66773fab345e0,"Pasta","Grains",217,24.6,29.5,32.1,9.3,12.1,888,21,"Breakfast",913
6843fa227fe66773fab345e1,"Milk","Dairy",403,4.8,41,5.3,3,28.4,149,118,"Snack",226
6843fa227fe66773fab345e2,"Strawberry","Fruits",441,17.7,20.2,49.6,8.5,1.9,394,72,"Dinner",619
6843fa227fe66773fab345e3,"Eggs","Meat",401,31.5,21.6,49.3,3.9,25.4,709,52,"Breakfast",376
6843fa227fe66773fab345e4,"Paneer","Dairy",466,9,65.8,47.3,4.9,44.7,692,164,"Lunch",937
6843fa227fe66773fab345e5,"Carrot","Vegetables",195,30.4,61.4,35.5,8.8,5.2,974,191,"Breakfast",692
6843fa227fe66773fab345e6,"Nuts","Snacks",256,37.8,43.8,29.4,9.2,6.6,238,107,"Lunch",835
6843fa227fe66773fab345e7,"Green Tea","Beverages",489,39.7,33,10.5,9.8,25.4,529,13,"Lunch",904
6843fa227fe66773fab345e8,"Rice","Grains",427,17.9,38.8,10.1,2.9,38.3,148,292,"Dinner",491
6843fa227fe66773fab345e9,"Chips","Snacks",348,17.9,92,22.8,2.5,7.9,401,271,"Dinner",434
6843fa227fe66773fab345ea,"Oats","Grains",532,49.9,8.3,32.4,1.2,32.9,182,119,"Snack",216
6843fa227fe66773fab345eb,"Quinoa","Grains",140,45,43.7,27.2,8.5,40.6,427,98,"Dinner",547
6843fa227fe66773fab345ec,"Grapes","Fruits",311,49.2,11.5,48.5,7.1,38.1,903,288,"Dinner",494
6843fa227fe66773fab345ed,"Cookies","Snacks",140,42.8,37.1,21.4,3,25.4,621,223,"Dinner",791
6843fa227fe66773fab345ee,"Tomato","Vegetables",85,42,96.9,37,8.6,20.1,140,10,"Lunch",266
6843fa227fe66773fab345ef,"Grapes","Fruits",551,43.3,37.8,17.3,4.2,47,496,272,"Snack",272
6843fa227fe66773fab345f0,"Paneer","Dairy",367,20.5,32.3,12.4,5,27.9,426,294,"Lunch",960
6843fa227fe66773fab345f1,"Bread","Grains",454,25.4,41.4,47.4,9.2,12.3,830,116,"Lunch",709
6843fa227fe66773fab345f2,"Yogurt","Dairy",356,8.1,86.4,19.3,6.8,23.8,88,163,"Dinner",418
6843fa227fe66773fab345f3,"Milk","Dairy",394,48.4,32.5,13.1,5.8,36.8,259,228,"Breakfast",102
6843fa227fe66773fab345f4,"Quinoa","Grains",220,27.5,16.8,47.1,2.4,31.6,484,297,"Dinner",934
6843fa227fe66773fab345f5,"Quinoa","Grains",84,42.4,78.4,3.5,4.9,40.8,57,256,"Snack",315
6843fa227fe66773fab345f6,"Broccoli","Vegetables",452,34.6,11.6,26.9,7,37.2,363,240,"Lunch",386
6843fa227fe66773fab345f7,"Strawberry","Fruits",281,22.5,23.3,1.5,0.2,46,400,257,"Breakfast",186
6843fa227fe66773fab345f8,"Paneer","Dairy",296,44.3,82.3,17.3,0.7,27.5,111,51,"Breakfast",482
6843fa227fe66773fab345f9,"Chips","Snacks",255,19.3,6.9,13.5,6.2,17.2,184,129,"Lunch",525
6843fa227fe66773fab345fa,"Popcorn","Snacks",154,22.6,26.1,32.8,6.1,24,112,168,"Lunch",975
6843fa227fe66773fab345fb,"Spinach","Vegetables",223,3.5,12.3,29.9,2.8,21.7,84,114,"Lunch",806
6843fa227fe66773fab345fc,"Quinoa","Grains",337,42.4,93,29.8,8.4,43,635,101,"Snack",707
6843fa227fe66773fab345fd,"Banana","Fruits",172,44.4,48.2,29.3,7.3,46.3,336,298,"Breakfast",458
6843fa227fe66773fab345fe,"Rice","Grains",113,15,45.3,13.6,9.5,18.9,922,269,"Breakfast",150
6843fa227fe66773fab345ff,"Beef Steak","Meat",205,14.8,49.8,6.8,6.4,23.4,648,155,"Snack",831
6843fa227fe66773fab34600,"Grapes","Fruits",68,3.8,47.6,17.7,3.9,33.1,998,201,"Snack",232
6843fa227fe66773fab34601,"Coffee","Beverages",114,6,85.9,27,2.8,48.6,504,47,"Lunch",154
6843fa227fe66773fab34602,"Quinoa","Grains",175,46.3,66.4,44.8,5.7,29.1,145,191,"Snack",808
6843fa227fe66773fab34603,"Pasta","Grains",381,20.2,9.3,2.5,9.8,2.4,667,64,"Breakfast",387
6843fa227fe66773fab34604,"Green Tea","Beverages",319,44.4,51.6,19.7,1.3,24.9,230,228,"Dinner",171
6843fa227fe66773fab34605,"Beef Steak","Meat",436,14.4,17.2,41.1,6.4,17.3,462,202,"Snack",681
6843fa227fe66773fab34606,"Spinach","Vegetables",285,34.5,29.1,49.7,7,41.8,561,11,"Lunch",488
6843fa227fe66773fab34607,"Green Tea","Beverages",358,46.2,60.2,9,9.4,19.6,926,247,"Breakfast",642
6843fa227fe66773fab34608,"Eggs","Meat",171,32.8,84.4,29.1,1,6.2,978,213,"Breakfast",835
6843fa227fe66773fab34609,"Butter","Dairy",435,43.7,70.7,47,0.9,15.9,93,104,"Lunch",320
6843fa227fe66773fab3460a,"Tomato","Vegetables",105,25.2,31.5,39.1,3.4,25,227,155,"Dinner",308
6843fa227fe66773fab3460b,"Chocolate","Snacks",170,38.4,50.8,46.5,0.1,43.8,723,207,"Dinner",263
6843fa227fe66773fab3460c,"Banana","Fruits",578,32.8,73.5,7.7,2.5,3.3,778,282,"Breakfast",322
6843fa227fe66773fab3460d,"Green Tea","Beverages",136,5.9,19.5,19,3,20.1,435,104,"Lunch",320
6843fa227fe66773fab3460e,"Oats","Grains",249,33.6,20.5,25,8.3,48.1,262,103,"Breakfast",116
6843fa227fe66773fab3460f,"Banana","Fruits",454,13.4,81.2,5.7,7.4,41.6,882,175,"Dinner",812
6843fa227fe66773fab34610,"Butter","Dairy",447,39.4,7.6,36,5.1,44.3,440,289,"Breakfast",456
6843fa227fe66773fab34611,"Rice","Grains",466,17.3,79.7,11.9,8.7,14.8,805,255,"Lunch",618
6843fa227fe66773fab34612,"Milk","Dairy",266,10.1,6.6,38.3,4.3,31.8,668,153,"Lunch",540
6843fa227fe66773fab34613,"Water","Beverages",215,14.7,76.4,46.2,6.4,49.9,681,102,"Snack",771
6843fa227fe66773fab34614,"Orange Juice","Beverages",218,43.1,24.3,34.9,8.3,11.3,924,296,"Breakfast",161
6843fa227fe66773fab34615,"Eggs","Meat",266,26.7,58.6,46.4,4.9,26.1,749,210,"Snack",579
6843fa227fe66773fab34616,"Beef Steak","Meat",210,33.8,22.6,32.8,8.4,25.8,809,167,"Lunch",248
6843fa227fe66773fab34617,"Apple","Fruits",67,2.4,33.4,20.5,4.6,7.9,440,87,"Breakfast",208
6843fa227fe66773fab34618,"Green Tea","Beverages",241,13.2,76.7,5.8,5.4,49,965,116,"Snack",348
6843fa227fe66773fab34619,"Paneer","Dairy",298,33.7,49.4,47.7,3.2,36.6,618,135,"Lunch",690
6843fa227fe66773fab3461a,"Rice","Grains",160,28.5,84.9,46.7,6.3,47.1,274,45,"Breakfast",278
6843fa227fe66773fab3461b,"Green Tea","Beverages",117,8.9,91.7,8.7,4.4,5,21,172,"Lunch",451
6843fa227fe66773fab3461c,"Popcorn","Snacks",190,27.6,30.6,34,4.6,10.6,159,97,"Dinner",908
6843fa227fe66773fab3461d,"Grapes","Fruits",430,27.2,77.4,16.1,8.5,2.8,919,129,"Lunch",573
6843fa227fe66773fab3461e,"Rice","Grains",160,42.5,27.5,38.5,7.8,10.3,182,73,"Breakfast",819
6843fa227fe66773fab3461f,"Oats","Grains",404,35.4,98.3,26.1,5.1,43,432,99,"Breakfast",929
6843fa227fe66773fab34620,"Paneer","Dairy",486,24.7,66,9.8,1.9,4.9,21,19,"Dinner",675
6843fa227fe66773fab34621,"Milk","Dairy",98,21.4,89.9,23.3,7.6,40.2,700,23,"Dinner",319
6843fa227fe66773fab34622,"Orange","Fruits",475,2.3,99,22,1.1,25.3,392,271,"Lunch",946
6843fa227fe66773fab34623,"Green Tea","Beverages",72,22,8.8,34.4,2.2,14.5,452,285,"Breakfast",535
6843fa227fe66773fab34624,"Popcorn","Snacks",436,38.5,22.9,16.8,0.2,16.1,660,135,"Breakfast",152
6843fa227fe66773fab34625,"Rice","Grains",292,41.9,78.3,7.1,9,43.4,534,5,"Breakfast",108
6843fa227fe66773fab34626,"Tomato","Vegetables",402,45.9,21.4,22.5,6.9,7.3,408,279,"Snack",826
6843fa227fe66773fab34627,"Eggs","Meat",454,26.8,27.4,42.8,4.6,28.6,112,156,"Snack",101
6843fa227fe66773fab34628,"Nuts","Snacks",251,29.6,63.7,8.6,4.8,10,35,176,"Snack",229
6843fa227fe66773fab34629,"Pasta","Grains",307,40.6,66,36.3,5.1,25.1,852,43,"Breakfast",482
6843fa227fe66773fab3462a,"Tomato","Vegetables",61,48.5,13.9,42.1,1.3,38.6,142,187,"Breakfast",554
6843fa227fe66773fab3462b,"Pasta","Grains",525,5,38.2,2.8,3.2,35,688,238,"Lunch",500
6843fa227fe66773fab3462c,"Green Tea","Beverages",128,36.9,32.8,22.5,6.5,33.1,523,180,"Dinner",645
6843fa227fe66773fab3462d,"Milkshake","Beverages",143,11.4,25.4,13.4,1.6,17.7,287,257,"Lunch",288
6843fa227fe66773fab3462e,"Chips","Snacks",299,47.4,55.6,16.5,4.1,2.5,130,188,"Dinner",369
6843fa227fe66773fab3462f,"Tomato","Vegetables",211,29.7,72.1,20.4,2.8,38.7,596,35,"Dinner",935
6843fa227fe66773fab34630,"Strawberry","Fruits",277,7,58.9,12.1,4.2,13.8,370,214,"Lunch",107
6843fa227fe66773fab34631,"Carrot","Vegetables",549,42.7,56.7,11.1,5.2,36.1,911,188,"Snack",474
6843fa227fe66773fab34632,"Paneer","Dairy",87,41.1,99.3,49.3,9.4,42.7,11,84,"Dinner",953
6843fa227fe66773fab34633,"Eggs","Meat",267,31.7,61.6,15.6,0.6,41.4,492,17,"Dinner",369
6843fa227fe66773fab34634,"Spinach","Vegetables",533,3,23.5,20,1.6,16.1,281,282,"Breakfast",398
6843fa227fe66773fab34635,"Quinoa","Grains",167,31.6,91.9,31.3,5.1,22,837,7,"Dinner",578
6843fa227fe66773fab34636,"Beef Steak","Meat",524,36.7,34,16.9,8.8,43.8,734,233,"Snack",348
6843fa227fe66773fab34637,"Green Tea","Beverages",210,12.6,62.2,4.6,0.4,1.7,672,271,"Breakfast",474
6843fa227fe66773fab34638,"Pork Chop","Meat",305,20.8,16.5,32.8,5.1,1.7,730,286,"Snack",980
6843fa227fe66773fab34639,"Chips","Snacks",223,42.9,59.9,45,8.6,1.1,885,148,"Dinner",962
6843fa227fe66773fab3463a,"Butter","Dairy",257,41.1,41.4,17.1,6.9,29.9,293,172,"Lunch",714
6843fa227fe66773fab3463b,"Tomato","Vegetables",257,33.9,45.5,20.1,6.5,7.3,994,157,"Lunch",964
6843fa227fe66773fab3463c,"Nuts","Snacks",252,49.6,33.2,46.1,9.5,15.4,831,229,"Snack",453
6843fa227fe66773fab3463d,"Chocolate","Snacks",111,11.7,64.9,35.5,4.9,25.5,126,183,"Lunch",937
6843fa227fe66773fab3463e,"Orange","Fruits",261,49.5,6.4,10,1.7,14.3,857,210,"Snack",142
6843fa227fe66773fab3463f,"Salmon","Meat",566,16.5,37.7,25.8,6.2,34.8,970,67,"Snack",643
6843fa227fe66773fab34640,"Cheese","Dairy",138,34.4,7.4,41.1,3.8,45.1,84,209,"Snack",187
6843fa227fe66773fab34641,"Rice","Grains",505,15,57.4,10.4,3.9,25.5,519,244,"Snack",376
6843fa227fe66773fab34642,"Banana","Fruits",560,9.2,40.3,31.1,8,45.2,942,229,"Dinner",458
6843fa227fe66773fab34643,"Strawberry","Fruits",334,1.9,36.8,1,5.6,28.9,87,115,"Snack",585
6843fa227fe66773fab34644,"Bread","Grains",361,21.3,5.7,48.1,0.2,28.1,609,285,"Dinner",891
6843fa227fe66773fab34645,"Rice","Grains",58,30.7,23.9,41.2,9.7,26.2,612,82,"Dinner",553
6843fa227fe66773fab34646,"Nuts","Snacks",183,37.1,13.2,9.6,2.8,21.2,464,121,"Snack",950
6843fa227fe66773fab34647,"Carrot","Vegetables",164,48,49.4,27.8,6.9,47.4,735,56,"Breakfast",413
6843fa227fe66773fab34648,"Bread","Grains",381,4.8,46.9,44.2,5,18.4,881,160,"Breakfast",331
6843fa227fe66773fab34649,"Water","Beverages",555,18.3,42.9,15.7,8.7,47.5,906,38,"Dinner",336
6843fa227fe66773fab3464a,"Popcorn","Snacks",508,17.8,78.4,43,9.4,42.5,19,280,"Dinner",600
6843fa227fe66773fab3464b,"Carrot","Vegetables",338,20.6,39,46,6.8,14.3,791,205,"Breakfast",745
6843fa227fe66773fab3464c,"Butter","Dairy",484,47.6,51.2,17.5,9,3.1,315,4,"Lunch",444
6843fa227fe66773fab3464d,"Chips","Snacks",474,46.2,93.3,16.1,2.3,11.4,93,68,"Breakfast",140
6843fa227fe66773fab3464e,"Rice","Grains",492,41.2,94.8,27.4,2,24.2,411,275,"Breakfast",150
6843fa227fe66773fab3464f,"Strawberry","Fruits",182,8.6,29.2,42.2,7,42.1,119,252,"Lunch",994
6843fa227fe66773fab34650,"Yogurt","Dairy",399,33.4,61.5,4.2,8.7,34.9,752,198,"Breakfast",912
6843fa227fe66773fab34651,"Strawberry","Fruits",582,45.3,23.4,45.4,4.3,26.2,378,25,"Breakfast",605
6843fa227fe66773fab34652,"Chicken Breast","Meat",470,26.1,11.9,16.2,2,17.2,693,288,"Snack",609
6843fa227fe66773fab34653,"Eggs","Meat",421,28.8,20.4,14.2,2.9,1.4,951,206,"Breakfast",375
6843fa227fe66773fab34654,"Potato","Vegetables",359,10.3,56.5,21.2,2.5,14,670,300,"Snack",747
6843fa227fe66773fab34655,"Broccoli","Vegetables",471,12.9,59.1,31.6,9.8,11.6,906,275,"Snack",255
